Device : ;PAX1000IR2/M
Serial Number : ;M00533422
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;2 revolutions for one measurement, 512 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-04-18 16:04:32.43;0.00:01:25:260;0.74;-0.42;-0.52;0.2322;0.1693;-0.0965;-0.1184;-14.84;-15.65;98.18;50.99;83.90;0.2322;0.228;0.004227;-6.341;-6.420;-23.739;0.87;-129.17;
2023-04-18 16:04:32.68;0.00:01:25:515;0.74;-0.42;-0.52;0.2319;0.1691;-0.09669;-0.118;-14.88;-15.61;98.20;50.89;83.98;0.2319;0.2278;0.004172;-6.346;-6.425;-23.796;0.87;-129.32;
2023-04-18 16:04:32.93;0.00:01:25:767;0.74;-0.42;-0.52;0.2319;0.1691;-0.09667;-0.118;-14.88;-15.61;98.20;50.89;83.99;0.2319;0.2277;0.004171;-6.347;-6.425;-23.798;0.87;-129.32;
2023-04-18 16:04:33.19;0.00:01:26:023;0.76;-0.44;-0.47;0.2317;0.1741;-0.1002;-0.1074;-14.95;-14.06;98.30;46.33;86.70;0.2317;0.2278;0.003936;-6.351;-6.425;-24.049;0.88;-133.01;
2023-04-18 16:04:33.44;0.00:01:26:278;0.76;-0.44;-0.47;0.2316;0.174;-0.1003;-0.1073;-14.99;-14.05;98.33;46.32;86.73;0.2316;0.2277;0.003874;-6.353;-6.426;-24.118;0.88;-133.09;
2023-04-18 16:04:33.71;0.00:01:26:543;0.77;-0.45;-0.45;0.2316;0.1765;-0.1017;-0.102;-14.98;-13.30;98.37;44.05;87.96;0.2316;0.2278;0.003775;-6.352;-6.424;-24.231;0.89;-134.92;
2023-04-18 16:04:33.97;0.00:01:26:804;0.77;-0.45;-0.45;0.2315;0.1763;-0.1019;-0.102;-15.01;-13.30;98.39;44.05;87.97;0.2315;0.2278;0.003738;-6.354;-6.425;-24.274;0.89;-134.98;
2023-04-18 16:04:34.23;0.00:01:27:060;0.79;-0.46;-0.41;0.2316;0.1798;-0.1041;-0.09435;-15.03;-12.22;98.51;40.74;89.69;0.2316;0.2281;0.003446;-6.353;-6.418;-24.626;0.89;-137.80;
2023-04-18 16:04:34.48;0.00:01:27:315;0.79;-0.46;-0.41;0.2315;0.1795;-0.1038;-0.09434;-15.02;-12.23;98.43;40.76;89.59;0.2315;0.2278;0.003635;-6.355;-6.424;-24.395;0.89;-137.73;
2023-04-18 16:04:34.73;0.00:01:27:566;0.79;-0.45;-0.41;0.2319;0.1805;-0.1037;-0.09369;-14.94;-12.12;98.41;40.39;89.73;0.2319;0.2282;0.003699;-6.346;-6.416;-24.319;0.90;-137.90;
2023-04-18 16:04:34.99;0.00:01:27:823;0.80;-0.46;-0.39;0.2315;0.1822;-0.1053;-0.08783;-15.01;-11.33;98.50;37.94;90.90;0.2315;0.228;0.003473;-6.355;-6.420;-24.593;0.90;-140.17;
2023-04-18 16:04:35.24;0.00:01:28:073;0.80;-0.46;-0.39;0.2315;0.1822;-0.1054;-0.08782;-15.03;-11.33;98.50;37.93;90.91;0.2315;0.228;0.003461;-6.354;-6.420;-24.608;0.90;-140.20;
2023-04-18 16:04:35.50;0.00:01:28:329;0.81;-0.47;-0.35;0.2314;0.1848;-0.1067;-0.08032;-15.00;-10.31;98.55;34.71;92.23;0.2314;0.228;0.003358;-6.357;-6.420;-24.739;0.91;-143.03;
2023-04-18 16:04:35.75;0.00:01:28:583;0.81;-0.47;-0.35;0.2315;0.1849;-0.1068;-0.08033;-15.01;-10.31;98.58;34.70;92.27;0.2315;0.2282;0.00329;-6.355;-6.417;-24.828;0.91;-143.06;
2023-04-18 16:04:36.00;0.00:01:28:837;0.82;-0.47;-0.31;0.2313;0.188;-0.1079;-0.07088;-14.93;-9.05;98.60;30.64;93.72;0.2313;0.2281;0.003233;-6.358;-6.419;-24.903;0.91;-146.71;
2023-04-18 16:04:36.26;0.00:01:29:093;0.82;-0.47;-0.31;0.2314;0.1881;-0.1082;-0.07088;-14.95;-9.05;98.65;30.63;93.77;0.2314;0.2282;0.003128;-6.357;-6.416;-25.048;0.91;-146.76;
2023-04-18 16:04:36.51;0.00:01:29:346;0.82;-0.47;-0.31;0.2314;0.1881;-0.1081;-0.07084;-14.94;-9.04;98.63;30.61;93.76;0.2314;0.2283;0.003161;-6.356;-6.415;-25.002;0.91;-146.77;
2023-04-18 16:04:36.77;0.00:01:29:601;0.83;-0.48;-0.29;0.2314;0.1898;-0.1088;-0.06527;-14.91;-8.30;98.69;28.21;94.57;0.2314;0.2283;0.003027;-6.357;-6.414;-25.189;0.92;-149.05;
2023-04-18 16:04:37.02;0.00:01:29:856;0.83;-0.48;-0.29;0.2314;0.1899;-0.1088;-0.06527;-14.91;-8.30;98.68;28.21;94.56;0.2314;0.2283;0.003051;-6.356;-6.414;-25.155;0.92;-149.04;
2023-04-18 16:04:37.28;0.00:01:30:112;0.84;-0.48;-0.24;0.2313;0.1928;-0.1099;-0.05432;-14.84;-6.88;98.79;23.49;95.96;0.2313;0.2285;0.002789;-6.359;-6.411;-25.545;0.92;-153.69;
2023-04-18 16:04:37.53;0.00:01:30:368;0.84;-0.48;-0.24;0.2313;0.1929;-0.1097;-0.05433;-14.82;-6.88;98.76;23.48;95.92;0.2313;0.2285;0.002876;-6.357;-6.412;-25.411;0.92;-153.66;
2023-04-18 16:04:37.79;0.00:01:30:623;0.85;-0.48;-0.21;0.2314;0.1945;-0.1099;-0.04828;-14.74;-6.10;98.78;20.86;96.55;0.2314;0.2286;0.002821;-6.356;-6.409;-25.496;0.93;-156.29;
2023-04-18 16:04:38.04;0.00:01:30:878;0.85;-0.48;-0.21;0.2313;0.1943;-0.1101;-0.04822;-14.77;-6.09;98.80;20.85;96.57;0.2313;0.2285;0.002782;-6.358;-6.411;-25.556;0.93;-156.35;
2023-04-18 16:04:38.30;0.00:01:31:131;0.85;-0.48;-0.21;0.2315;0.1946;-0.1099;-0.04811;-14.73;-6.07;98.76;20.78;96.55;0.2315;0.2286;0.002862;-6.355;-6.409;-25.434;0.93;-156.37;
2023-04-18 16:04:38.55;0.00:01:31:385;0.86;-0.48;-0.17;0.2313;0.1963;-0.1102;-0.03957;-14.66;-4.98;98.82;17.11;97.33;0.2313;0.2286;0.002721;-6.357;-6.409;-25.653;0.93;-160.25;
2023-04-18 16:04:38.81;0.00:01:31:641;0.86;-0.48;-0.17;0.2313;0.1963;-0.1104;-0.03954;-14.67;-4.98;98.84;17.09;97.35;0.2313;0.2286;0.002687;-6.358;-6.409;-25.707;0.93;-160.29;
2023-04-18 16:04:39.06;0.00:01:31:897;0.87;-0.48;-0.13;0.2312;0.198;-0.1103;-0.02933;-14.56;-3.69;98.88;12.69;98.06;0.2312;0.2286;0.0026;-6.360;-6.409;-25.851;0.93;-165.11;
2023-04-18 16:04:39.32;0.00:01:32:150;0.87;-0.48;-0.13;0.2312;0.1981;-0.1104;-0.02925;-14.56;-3.68;98.88;12.65;98.07;0.2312;0.2286;0.002591;-6.360;-6.409;-25.866;0.93;-165.15;
2023-04-18 16:04:39.57;0.00:01:32:404;0.87;-0.48;-0.10;0.2312;0.1992;-0.1099;-0.02171;-14.44;-2.73;98.85;9.39;98.40;0.2312;0.2285;0.002656;-6.360;-6.410;-25.757;0.94;-168.82;
2023-04-18 16:04:39.82;0.00:01:32:658;0.87;-0.48;-0.09;0.2312;0.1992;-0.1101;-0.02162;-14.47;-2.71;98.91;9.35;98.47;0.2312;0.2287;0.002515;-6.360;-6.408;-25.995;0.94;-168.89;
2023-04-18 16:04:40.08;0.00:01:32:912;0.88;-0.48;-0.07;0.2317;0.2005;-0.1096;-0.01672;-14.33;-2.09;98.86;7.22;98.60;0.2317;0.2291;0.002635;-6.350;-6.400;-25.792;0.94;-171.32;
2023-04-18 16:04:40.33;0.00:01:33:165;0.87;-0.48;-0.07;0.2312;0.2;-0.1099;-0.01545;-14.39;-1.94;98.93;6.68;98.70;0.2312;0.2287;0.002478;-6.361;-6.408;-26.060;0.94;-171.99;
2023-04-18 16:04:40.58;0.00:01:33:414;0.87;-0.48;-0.07;0.2312;0.2;-0.1099;-0.01546;-14.39;-1.94;98.93;6.69;98.70;0.2312;0.2287;0.002475;-6.361;-6.408;-26.065;0.94;-171.99;
2023-04-18 16:04:40.83;0.00:01:33:659;0.88;-0.48;-0.03;0.2311;0.2008;-0.1094;-0.006761;-14.29;-0.85;98.97;2.93;98.92;0.2311;0.2287;0.00239;-6.362;-6.407;-26.215;0.94;-176.46;
2023-04-18 16:04:41.08;0.00:01:33:914;0.88;-0.48;-0.03;0.2311;0.2008;-0.1093;-0.006779;-14.28;-0.85;98.95;2.93;98.90;0.2311;0.2287;0.002432;-6.362;-6.408;-26.140;0.94;-176.45;
2023-04-18 16:04:41.33;0.00:01:34:168;0.88;-0.47;-0.01;0.2317;0.2017;-0.1086;-0.003091;-14.15;-0.39;98.89;1.33;98.88;0.2317;0.2291;0.002578;-6.351;-6.399;-25.888;0.94;-178.37;
2023-04-18 16:04:41.59;0.00:01:34:423;0.88;-0.48;0.00;0.2311;0.2011;-0.1088;-0.0002113;-14.21;-0.03;98.96;0.09;98.96;0.2311;0.2287;0.002408;-6.362;-6.408;-26.184;0.94;-179.89;
2023-04-18 16:04:41.84;0.00:01:34:678;0.88;-0.47;0.00;0.2315;0.2017;-0.1083;0.0005168;-14.12;0.06;98.88;0.22;98.88;0.2315;0.2289;0.002593;-6.354;-6.403;-25.861;0.94;179.73;
2023-04-18 16:04:42.10;0.00:01:34:933;0.88;-0.47;0.03;0.2311;0.2014;-0.108;0.007503;-14.10;0.94;98.95;3.25;98.90;0.2311;0.2287;0.002422;-6.362;-6.408;-26.158;0.94;176.03;
2023-04-18 16:04:42.36;0.00:01:35:189;0.88;-0.47;0.03;0.2311;0.2014;-0.108;0.007541;-14.10;0.94;98.96;3.26;98.90;0.2311;0.2287;0.002413;-6.362;-6.408;-26.174;0.94;176.01;
2023-04-18 16:04:42.61;0.00:01:35:445;0.88;-0.47;0.06;0.231;0.2013;-0.1072;0.01454;-14.02;1.82;98.95;6.29;98.75;0.231;0.2286;0.002421;-6.364;-6.410;-26.160;0.94;172.28;
2023-04-18 16:04:42.87;0.00:01:35:699;0.88;-0.47;0.06;0.231;0.2014;-0.1072;0.0145;-14.01;1.82;98.96;6.27;98.76;0.231;0.2286;0.002412;-6.363;-6.409;-26.176;0.94;172.30;
2023-04-18 16:04:43.12;0.00:01:35:954;0.88;-0.46;0.11;0.2311;0.2012;-0.1058;0.0248;-13.87;3.11;98.97;10.73;98.39;0.2311;0.2287;0.002378;-6.362;-6.407;-26.238;0.94;166.81;
2023-04-18 16:04:43.38;0.00:01:36:209;0.88;-0.46;0.11;0.2309;0.201;-0.1058;0.02485;-13.88;3.12;98.95;10.76;98.36;0.2309;0.2285;0.002427;-6.366;-6.411;-26.149;0.94;166.79;
2023-04-18 16:04:43.64;0.00:01:36:472;0.88;-0.46;0.13;0.2313;0.201;-0.1046;0.03018;-13.75;3.79;98.82;13.05;97.96;0.2313;0.2286;0.002728;-6.358;-6.410;-25.642;0.94;163.91;
2023-04-18 16:04:43.89;0.00:01:36:720;0.88;-0.46;0.14;0.2308;0.2003;-0.1047;0.03194;-13.80;4.02;98.92;13.84;97.95;0.2308;0.2283;0.002485;-6.368;-6.415;-26.047;0.94;163.04;
2023-04-18 16:04:44.14;0.00:01:36:973;0.88;-0.46;0.14;0.231;0.2006;-0.1043;0.0327;-13.74;4.12;98.86;14.16;97.85;0.231;0.2284;0.002623;-6.363;-6.413;-25.812;0.94;162.59;
2023-04-18 16:04:44.39;0.00:01:37:226;0.87;-0.45;0.17;0.2306;0.1994;-0.1036;0.03922;-13.73;4.95;98.90;17.01;97.43;0.2306;0.2281;0.00253;-6.371;-6.419;-25.969;0.94;159.26;
2023-04-18 16:04:44.65;0.00:01:37:482;0.87;-0.45;0.17;0.2306;0.1994;-0.1036;0.03924;-13.73;4.95;98.91;17.02;97.44;0.2306;0.2281;0.002502;-6.372;-6.419;-26.017;0.94;159.25;
2023-04-18 16:04:44.90;0.00:01:37:736;0.87;-0.45;0.21;0.2305;0.1981;-0.1022;0.04781;-13.64;6.05;98.89;20.74;96.69;0.2305;0.2279;0.002553;-6.373;-6.422;-25.930;0.93;154.92;
2023-04-18 16:04:45.16;0.00:01:37:990;0.87;-0.45;0.21;0.2304;0.198;-0.1021;0.04778;-13.64;6.05;98.88;20.74;96.68;0.2304;0.2278;0.002583;-6.375;-6.424;-25.878;0.93;154.92;
2023-04-18 16:04:45.41;0.00:01:38:244;0.86;-0.44;0.24;0.2304;0.1968;-0.1011;0.05458;-13.60;6.93;98.91;23.69;96.03;0.2304;0.2279;0.002522;-6.375;-6.423;-25.982;0.93;151.65;
2023-04-18 16:04:45.67;0.00:01:38:500;0.86;-0.44;0.24;0.2303;0.1966;-0.1009;0.05456;-13.59;6.93;98.85;23.70;95.97;0.2303;0.2276;0.002641;-6.378;-6.428;-25.783;0.93;151.61;
2023-04-18 16:04:45.94;0.00:01:38:771;0.86;-0.44;0.24;0.2303;0.1966;-0.1008;0.05466;-13.58;6.95;98.84;23.74;95.94;0.2303;0.2276;0.002679;-6.378;-6.428;-25.720;0.93;151.53;
2023-04-18 16:04:46.21;0.00:01:39:040;0.86;-0.44;0.27;0.2302;0.1949;-0.09965;0.06199;-13.54;7.90;98.83;26.92;95.09;0.2302;0.2275;0.002693;-6.378;-6.429;-25.698;0.93;148.12;
2023-04-18 16:04:46.46;0.00:01:39:294;0.86;-0.44;0.27;0.2302;0.1949;-0.0996;0.06194;-13.54;7.90;98.82;26.91;95.08;0.2302;0.2274;0.002718;-6.380;-6.431;-25.658;0.93;148.12;
2023-04-18 16:04:46.72;0.00:01:39:558;0.85;-0.43;0.30;0.2302;0.1935;-0.09873;0.06721;-13.52;8.60;98.80;29.20;94.38;0.2302;0.2274;0.002764;-6.380;-6.432;-25.585;0.93;145.75;
2023-04-18 16:04:47.01;0.00:01:39:839;0.85;-0.43;0.30;0.2302;0.1935;-0.09876;0.06721;-13.52;8.60;98.80;29.20;94.39;0.2302;0.2274;0.00276;-6.380;-6.432;-25.590;0.93;145.76;
2023-04-18 16:04:47.27;0.00:01:40:099;0.84;-0.43;0.34;0.2302;0.1904;-0.09686;0.07745;-13.48;9.96;98.71;33.64;92.80;0.2302;0.2272;0.002966;-6.379;-6.435;-25.278;0.92;141.36;
2023-04-18 16:04:47.52;0.00:01:40:353;0.84;-0.43;0.34;0.2302;0.1905;-0.09692;0.07746;-13.49;9.96;98.72;33.64;92.81;0.2302;0.2273;0.00294;-6.378;-6.434;-25.316;0.92;141.37;
2023-04-18 16:04:47.77;0.00:01:40:606;0.83;-0.42;0.36;0.2303;0.1889;-0.09613;0.08205;-13.49;10.58;98.69;35.63;92.03;0.2303;0.2273;0.003018;-6.378;-6.435;-25.203;0.92;139.52;
2023-04-18 16:04:48.03;0.00:01:40:859;0.83;-0.42;0.36;0.2303;0.1889;-0.09611;0.08203;-13.48;10.58;98.69;35.62;92.03;0.2303;0.2272;0.003028;-6.378;-6.435;-25.189;0.92;139.52;
2023-04-18 16:04:48.28;0.00:01:41:110;0.83;-0.42;0.36;0.2303;0.1889;-0.09608;0.08207;-13.48;10.58;98.68;35.63;92.02;0.2303;0.2273;0.003051;-6.377;-6.434;-25.156;0.92;139.49;
2023-04-18 16:04:48.53;0.00:01:41:361;0.83;-0.42;0.36;0.2303;0.1889;-0.09613;0.08207;-13.49;10.58;98.68;35.63;92.02;0.2303;0.2273;0.003033;-6.377;-6.434;-25.181;0.92;139.51;
2023-04-18 16:04:48.78;0.00:01:41:611;0.83;-0.42;0.36;0.2303;0.1889;-0.0961;0.08207;-13.48;10.59;98.67;35.64;92.02;0.2303;0.2273;0.003052;-6.377;-6.435;-25.154;0.92;139.50;
2023-04-18 16:04:49.03;0.00:01:41:867;0.83;-0.42;0.36;0.2303;0.1889;-0.0961;0.08212;-13.48;10.59;98.68;35.65;92.01;0.2303;0.2273;0.003042;-6.376;-6.434;-25.168;0.92;139.49;
2023-04-18 16:04:49.28;0.00:01:42:115;0.83;-0.42;0.36;0.2304;0.1889;-0.09611;0.08218;-13.48;10.60;98.68;35.67;92.01;0.2304;0.2273;0.003036;-6.376;-6.433;-25.178;0.92;139.47;
2023-04-18 16:04:49.53;0.00:01:42:366;0.83;-0.42;0.36;0.2304;0.1889;-0.09611;0.08216;-13.48;10.59;98.67;35.66;92.00;0.2304;0.2273;0.003067;-6.376;-6.434;-25.133;0.92;139.47;
2023-04-18 16:04:49.78;0.00:01:42:616;0.83;-0.42;0.36;0.2304;0.1889;-0.09616;0.08221;-13.49;10.60;98.68;35.68;92.01;0.2304;0.2274;0.003035;-6.375;-6.432;-25.178;0.92;139.47;
2023-04-18 16:04:50.04;0.00:01:42:868;0.83;-0.42;0.36;0.2304;0.1889;-0.09616;0.08218;-13.49;10.59;98.68;35.67;92.00;0.2304;0.2274;0.003052;-6.375;-6.433;-25.154;0.92;139.48;
2023-04-18 16:04:50.30;0.00:01:43:135;0.83;-0.42;0.36;0.2305;0.189;-0.09617;0.0822;-13.49;10.60;98.68;35.67;92.00;0.2305;0.2274;0.003053;-6.374;-6.432;-25.152;0.92;139.48;
2023-04-18 16:04:50.56;0.00:01:43:389;0.83;-0.42;0.36;0.2304;0.1889;-0.09618;0.0822;-13.49;10.60;98.68;35.67;92.00;0.2304;0.2274;0.003048;-6.374;-6.432;-25.161;0.92;139.48;
2023-04-18 16:04:50.81;0.00:01:43:640;0.83;-0.42;0.36;0.2305;0.189;-0.09618;0.08222;-13.49;10.60;98.68;35.67;92.00;0.2305;0.2274;0.003052;-6.374;-6.432;-25.154;0.92;139.48;
2023-04-18 16:04:51.06;0.00:01:43:895;0.83;-0.42;0.36;0.2305;0.189;-0.09618;0.08228;-13.49;10.60;98.68;35.70;92.00;0.2305;0.2275;0.003045;-6.373;-6.431;-25.165;0.92;139.45;
2023-04-18 16:04:51.31;0.00:01:44:147;0.83;-0.42;0.36;0.2305;0.189;-0.09615;0.08223;-13.49;10.60;98.67;35.68;91.99;0.2305;0.2274;0.003064;-6.374;-6.432;-25.137;0.92;139.46;
2023-04-18 16:04:51.59;0.00:01:44:420;0.83;-0.42;0.36;0.2305;0.189;-0.09617;0.08222;-13.49;10.60;98.67;35.68;92.00;0.2305;0.2274;0.003062;-6.374;-6.432;-25.141;0.92;139.47;
2023-04-18 16:04:51.87;0.00:01:44:698;0.83;-0.42;0.36;0.2305;0.1889;-0.09615;0.08224;-13.49;10.60;98.67;35.68;91.99;0.2305;0.2274;0.003073;-6.374;-6.432;-25.125;0.92;139.46;
