Device : ;PAX1000IR2/M
Serial Number : ;M00533422
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;2 revolutions for one measurement, 512 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-04-18 16:08:09.50;0.00:01:25:867;-0.70;0.65;-0.31;0.2416;-0.1593;0.1488;-0.07059;68.47;-8.97;94.82;29.21;90.21;0.2416;0.2291;0.01251;-6.168;-6.399;-19.028;0.15;-25.38;
2023-04-18 16:08:09.75;0.00:01:26:120;-0.71;0.65;-0.28;0.2411;-0.1622;0.1482;-0.0653;68.80;-8.28;95.06;27.08;91.12;0.2411;0.2292;0.01192;-6.178;-6.398;-19.236;0.15;-23.78;
2023-04-18 16:08:10.01;0.00:01:26:373;-0.71;0.65;-0.28;0.241;-0.1626;0.1478;-0.06452;68.86;-8.18;95.02;26.77;91.17;0.241;0.229;0.012;-6.179;-6.401;-19.208;0.15;-23.58;
2023-04-18 16:08:10.26;0.00:01:26:628;-0.73;0.64;-0.24;0.2412;-0.1661;0.1476;-0.05572;69.19;-7.04;94.99;23.10;92.14;0.2412;0.2291;0.01207;-6.176;-6.399;-19.182;0.14;-20.67;
2023-04-18 16:08:10.51;0.00:01:26:877;-0.73;0.64;-0.24;0.2411;-0.1662;0.1475;-0.05578;69.21;-7.04;95.04;23.14;92.18;0.2411;0.2291;0.01196;-6.178;-6.399;-19.222;0.14;-20.72;
2023-04-18 16:08:10.76;0.00:01:27:131;-0.74;0.64;-0.21;0.2414;-0.1688;0.1472;-0.04852;69.45;-6.11;94.93;20.10;92.77;0.2414;0.2292;0.01225;-6.172;-6.398;-19.118;0.13;-18.24;
2023-04-18 16:08:11.01;0.00:01:27:383;-0.74;0.64;-0.21;0.2412;-0.1691;0.1468;-0.04772;69.52;-6.02;94.90;19.78;92.81;0.2412;0.2289;0.01231;-6.175;-6.403;-19.098;0.13;-18.01;
2023-04-18 16:08:11.27;0.00:01:27:640;-0.74;0.64;-0.21;0.2414;-0.169;0.147;-0.04746;69.49;-5.98;94.85;19.66;92.79;0.2414;0.229;0.01242;-6.173;-6.402;-19.057;0.13;-17.89;
2023-04-18 16:08:11.52;0.00:01:27:889;-0.75;0.64;-0.16;0.2413;-0.1725;0.146;-0.03774;69.88;-4.74;94.96;15.64;93.67;0.2413;0.2291;0.01215;-6.175;-6.400;-19.153;0.12;-14.50;
2023-04-18 16:08:11.77;0.00:01:28:138;-0.75;0.64;-0.16;0.2412;-0.1726;0.1459;-0.03765;69.89;-4.73;94.99;15.61;93.70;0.2412;0.2291;0.01208;-6.176;-6.399;-19.181;0.12;-14.47;
2023-04-18 16:08:12.03;0.00:01:28:394;-0.76;0.63;-0.13;0.2412;-0.175;0.1449;-0.0296;70.18;-3.71;94.99;12.27;94.20;0.2412;0.2291;0.01207;-6.176;-6.399;-19.181;0.12;-11.54;
2023-04-18 16:08:12.28;0.00:01:28:646;-0.76;0.63;-0.13;0.2412;-0.175;0.145;-0.02953;70.18;-3.70;95.00;12.24;94.21;0.2412;0.2292;0.01205;-6.176;-6.398;-19.189;0.12;-11.51;
2023-04-18 16:08:12.53;0.00:01:28:899;-0.77;0.63;-0.09;0.2414;-0.1774;0.1436;-0.01949;70.51;-2.44;94.91;8.07;94.57;0.2414;0.2291;0.01229;-6.173;-6.400;-19.105;0.11;-7.73;
2023-04-18 16:08:12.78;0.00:01:29:151;-0.77;0.63;-0.08;0.2412;-0.1776;0.1436;-0.01941;70.52;-2.43;95.04;8.05;94.70;0.2412;0.2292;0.01197;-6.177;-6.398;-19.221;0.11;-7.70;
2023-04-18 16:08:13.04;0.00:01:29:405;-0.78;0.62;-0.05;0.242;-0.1782;0.1429;-0.01227;70.64;-1.54;94.55;5.07;94.42;0.242;0.2288;0.01318;-6.163;-6.406;-18.801;0.11;-4.91;
2023-04-18 16:08:13.29;0.00:01:29:659;-0.78;0.62;-0.04;0.2411;-0.1795;0.1422;-0.00975;70.80;-1.22;95.05;4.04;94.97;0.2411;0.2292;0.01193;-6.177;-6.398;-19.232;0.11;-3.92;
2023-04-18 16:08:13.54;0.00:01:29:911;-0.78;0.62;-0.04;0.2411;-0.1794;0.1423;-0.009819;70.79;-1.23;95.05;4.07;94.96;0.2411;0.2292;0.01194;-6.178;-6.398;-19.230;0.11;-3.95;
2023-04-18 16:08:13.80;0.00:01:30:166;-0.78;0.62;-0.01;0.2411;-0.1795;0.1421;-0.001739;70.81;-0.22;94.95;0.72;94.95;0.2411;0.229;0.01217;-6.177;-6.402;-19.146;0.11;-0.70;
2023-04-18 16:08:14.05;0.00:01:30:416;-0.78;0.62;-0.01;0.2411;-0.1793;0.1427;-0.00202;70.74;-0.25;95.04;0.84;95.04;0.2411;0.2292;0.01195;-6.178;-6.399;-19.226;0.11;-0.81;
2023-04-18 16:08:14.30;0.00:01:30:668;-0.79;0.61;0.03;0.241;-0.1806;0.1406;0.007776;71.05;0.97;95.04;3.23;94.99;0.241;0.2291;0.01195;-6.180;-6.400;-19.226;0.11;3.17;
2023-04-18 16:08:14.55;0.00:01:30:922;-0.79;0.61;0.03;0.2411;-0.1806;0.1407;0.007697;71.04;0.96;95.01;3.19;94.96;0.2411;0.229;0.01202;-6.179;-6.401;-19.201;0.11;3.13;
2023-04-18 16:08:14.81;0.00:01:31:173;-0.79;0.61;0.07;0.2414;-0.1809;0.1391;0.01625;71.23;2.04;94.77;6.73;94.53;0.2414;0.2288;0.01262;-6.172;-6.405;-18.989;0.10;6.66;
2023-04-18 16:08:15.06;0.00:01:31:423;-0.79;0.61;0.08;0.241;-0.1814;0.1386;0.01731;71.31;2.17;95.03;7.18;94.76;0.241;0.229;0.01198;-6.180;-6.402;-19.214;0.10;7.12;
2023-04-18 16:08:15.31;0.00:01:31:674;-0.79;0.60;0.09;0.2416;-0.1809;0.1383;0.02074;71.30;2.60;94.64;8.58;94.25;0.2416;0.2287;0.01295;-6.169;-6.408;-18.879;0.10;8.53;
2023-04-18 16:08:15.56;0.00:01:31:930;-0.79;0.60;0.11;0.2409;-0.1819;0.1366;0.02573;71.55;3.23;95.01;10.68;94.40;0.2409;0.2289;0.01203;-6.181;-6.404;-19.196;0.10;10.67;
2023-04-18 16:08:15.81;0.00:01:32:181;-0.79;0.60;0.11;0.2409;-0.1819;0.1366;0.02577;71.54;3.23;95.03;10.70;94.43;0.2409;0.2289;0.01196;-6.182;-6.403;-19.221;0.10;10.68;
2023-04-18 16:08:16.07;0.00:01:32:436;-0.80;0.59;0.16;0.2408;-0.1821;0.134;0.03585;71.83;4.51;95.07;14.89;93.90;0.2408;0.2289;0.01186;-6.184;-6.404;-19.259;0.10;14.98;
2023-04-18 16:08:16.32;0.00:01:32:686;-0.80;0.59;0.16;0.2408;-0.182;0.134;0.03586;71.82;4.51;95.02;14.89;93.85;0.2408;0.2288;0.01199;-6.184;-6.405;-19.213;0.10;14.99;
2023-04-18 16:08:16.57;0.00:01:32:937;-0.79;0.57;0.21;0.241;-0.1812;0.1303;0.04853;72.13;6.13;94.76;20.13;92.60;0.241;0.2284;0.01263;-6.179;-6.413;-18.986;0.10;20.42;
2023-04-18 16:08:16.82;0.00:01:33:191;-0.79;0.57;0.21;0.2406;-0.1815;0.1302;0.04876;72.17;6.16;95.04;20.27;92.85;0.2406;0.2287;0.01194;-6.187;-6.408;-19.229;0.10;20.53;
2023-04-18 16:08:17.07;0.00:01:33:443;-0.79;0.57;0.21;0.2409;-0.1813;0.1303;0.04897;72.15;6.18;94.91;20.33;92.71;0.2409;0.2286;0.01226;-6.182;-6.409;-19.115;0.10;20.59;
2023-04-18 16:08:17.33;0.00:01:33:699;-0.79;0.56;0.25;0.2406;-0.1809;0.1279;0.05655;72.37;7.16;95.05;23.50;92.10;0.2406;0.2287;0.01191;-6.187;-6.407;-19.242;0.10;23.85;
2023-04-18 16:08:17.58;0.00:01:33:951;-0.79;0.56;0.25;0.2406;-0.181;0.1279;0.05654;72.37;7.16;95.05;23.50;92.10;0.2406;0.2287;0.01191;-6.187;-6.407;-19.240;0.10;23.85;
2023-04-18 16:08:17.84;0.00:01:34:203;-0.79;0.55;0.29;0.2406;-0.1797;0.1248;0.06573;72.61;8.36;94.93;27.32;90.92;0.2406;0.2284;0.0122;-6.187;-6.413;-19.138;0.11;27.78;
2023-04-18 16:08:18.09;0.00:01:34:456;-0.79;0.55;0.29;0.2405;-0.1798;0.125;0.06581;72.60;8.36;95.05;27.36;91.03;0.2405;0.2286;0.01191;-6.188;-6.409;-19.241;0.11;27.78;
2023-04-18 16:08:18.34;0.00:01:34:709;-0.78;0.53;0.33;0.2405;-0.1782;0.122;0.07435;72.81;9.50;94.95;30.91;89.78;0.2405;0.2284;0.01215;-6.188;-6.413;-19.154;0.11;31.37;
2023-04-18 16:08:18.60;0.00:01:34:964;-0.78;0.53;0.33;0.2404;-0.1784;0.1219;0.07447;72.83;9.51;95.09;30.98;89.90;0.2404;0.2286;0.0118;-6.191;-6.410;-19.282;0.11;31.42;
2023-04-18 16:08:18.85;0.00:01:35:217;-0.78;0.53;0.33;0.2409;-0.1773;0.1219;0.07594;72.75;9.72;94.70;31.52;89.30;0.2409;0.2282;0.01276;-6.181;-6.418;-18.942;0.11;31.93;
2023-04-18 16:08:19.10;0.00:01:35:472;-0.77;0.51;0.38;0.24;-0.1759;0.1174;0.08583;73.14;11.04;95.11;35.76;88.13;0.24;0.2283;0.01175;-6.197;-6.415;-19.301;0.11;36.16;
2023-04-18 16:08:19.36;0.00:01:35:726;-0.77;0.51;0.38;0.24;-0.1759;0.1175;0.08578;73.13;11.04;95.10;35.73;88.13;0.24;0.2283;0.01176;-6.197;-6.415;-19.294;0.11;36.13;
2023-04-18 16:08:19.61;0.00:01:35:980;-0.76;0.50;0.41;0.24;-0.1741;0.1148;0.0929;73.30;12.00;95.15;38.71;86.92;0.24;0.2283;0.01163;-6.198;-6.414;-19.344;0.12;38.97;
2023-04-18 16:08:19.87;0.00:01:36:236;-0.76;0.50;0.41;0.24;-0.1741;0.1147;0.09291;73.31;12.01;95.11;38.70;86.87;0.24;0.2283;0.01175;-6.197;-6.415;-19.301;0.12;39.00;
2023-04-18 16:08:20.12;0.00:01:36:492;-0.75;0.48;0.45;0.2398;-0.171;0.1101;0.1036;73.61;13.50;95.19;43.21;84.81;0.2398;0.2283;0.01155;-6.201;-6.415;-19.375;0.13;43.26;
2023-04-18 16:08:20.38;0.00:01:36:746;-0.75;0.48;0.45;0.2399;-0.1709;0.1102;0.1037;73.60;13.51;95.16;43.23;84.78;0.2399;0.2283;0.0116;-6.200;-6.415;-19.354;0.13;43.26;
2023-04-18 16:08:20.63;0.00:01:37:000;-0.74;0.48;0.47;0.2406;-0.1684;0.1088;0.1079;73.57;14.14;94.63;44.83;83.34;0.2406;0.2277;0.01292;-6.187;-6.427;-18.888;0.13;44.75;
2023-04-18 16:08:20.89;0.00:01:37:255;-0.74;0.47;0.49;0.2396;-0.168;0.1064;0.1118;73.83;14.68;95.21;46.67;82.99;0.2396;0.2282;0.01147;-6.205;-6.418;-19.405;0.13;46.43;
2023-04-18 16:08:21.14;0.00:01:37:507;-0.74;0.47;0.49;0.2396;-0.168;0.1064;0.1118;73.82;14.67;95.20;46.66;82.99;0.2396;0.2281;0.01149;-6.205;-6.419;-19.397;0.13;46.41;
2023-04-18 16:08:21.39;0.00:01:37:763;-0.72;0.45;0.53;0.2393;-0.1642;0.1019;0.121;74.09;16.03;95.26;50.55;80.74;0.2393;0.228;0.01136;-6.210;-6.421;-19.448;0.14;49.90;
2023-04-18 16:08:21.65;0.00:01:38:013;-0.72;0.45;0.53;0.2394;-0.164;0.1019;0.121;74.07;16.04;95.17;50.54;80.64;0.2394;0.2279;0.01157;-6.208;-6.423;-19.366;0.14;49.90;
2023-04-18 16:08:21.90;0.00:01:38:267;-0.70;0.43;0.57;0.2392;-0.1595;0.09701;0.1305;74.34;17.48;95.23;54.58;78.04;0.2392;0.2278;0.0114;-6.213;-6.425;-19.429;0.15;53.38;
2023-04-18 16:08:22.15;0.00:01:38:522;-0.70;0.43;0.57;0.2392;-0.1595;0.09695;0.1307;74.35;17.50;95.26;54.63;78.04;0.2392;0.2278;0.01133;-6.213;-6.424;-19.458;0.15;53.42;
2023-04-18 16:08:22.41;0.00:01:38:774;-0.70;0.43;0.58;0.2397;-0.1587;0.097;0.1312;74.29;17.60;94.98;54.74;77.62;0.2397;0.2276;0.01202;-6.204;-6.428;-19.200;0.15;53.52;
2023-04-18 16:08:22.66;0.00:01:39:030;-0.68;0.41;0.61;0.2392;-0.1553;0.09264;0.1386;74.59;18.73;95.24;57.92;75.60;0.2392;0.2278;0.01138;-6.212;-6.424;-19.437;0.16;56.23;
2023-04-18 16:08:22.91;0.00:01:39:280;-0.68;0.41;0.61;0.2395;-0.1549;0.09273;0.1388;74.55;18.78;95.08;57.95;75.38;0.2395;0.2277;0.01179;-6.206;-6.426;-19.285;0.16;56.25;
2023-04-18 16:08:23.17;0.00:01:39:534;-0.66;0.39;0.64;0.2391;-0.151;0.08852;0.1458;74.81;19.90;95.25;60.96;73.19;0.2391;0.2278;0.01136;-6.213;-6.425;-19.447;0.17;58.73;
2023-04-18 16:08:23.42;0.00:01:39:786;-0.66;0.39;0.64;0.2391;-0.151;0.0885;0.1458;74.82;19.89;95.27;60.96;73.21;0.2391;0.2278;0.01131;-6.214;-6.424;-19.464;0.17;58.74;
2023-04-18 16:08:23.67;0.00:01:40:042;-0.64;0.37;0.67;0.2388;-0.1457;0.08345;0.1536;75.10;21.22;95.28;64.30;70.31;0.2388;0.2276;0.01128;-6.219;-6.429;-19.478;0.18;61.48;
2023-04-18 16:08:23.92;0.00:01:40:293;-0.64;0.37;0.67;0.2388;-0.1457;0.08345;0.1535;75.10;21.22;95.24;64.27;70.29;0.2388;0.2275;0.01136;-6.219;-6.431;-19.446;0.18;61.47;
2023-04-18 16:08:24.18;0.00:01:40:545;-0.62;0.36;0.69;0.2395;-0.1416;0.08128;0.1573;75.07;21.96;94.64;65.65;68.17;0.2395;0.2267;0.01283;-6.207;-6.446;-18.918;0.19;62.67;
2023-04-18 16:08:24.45;0.00:01:40:814;-0.62;0.34;0.71;0.2386;-0.14;0.07833;0.1609;75.38;22.54;95.21;67.43;67.22;0.2386;0.2272;0.01143;-6.223;-6.436;-19.421;0.19;64.04;
2023-04-18 16:08:24.70;0.00:01:41:064;-0.62;0.34;0.71;0.2386;-0.14;0.07836;0.1609;75.38;22.54;95.23;67.43;67.24;0.2386;0.2272;0.01139;-6.223;-6.436;-19.435;0.19;64.03;
2023-04-18 16:08:24.95;0.00:01:41:315;-0.62;0.34;0.71;0.2385;-0.1401;0.07836;0.1609;75.39;22.53;95.26;67.44;67.28;0.2385;0.2272;0.0113;-6.224;-6.435;-19.468;0.19;64.03;
2023-04-18 16:08:25.20;0.00:01:41:565;-0.62;0.34;0.71;0.2386;-0.14;0.07834;0.1609;75.39;22.53;95.24;67.43;67.26;0.2386;0.2272;0.01136;-6.224;-6.436;-19.448;0.19;64.03;
2023-04-18 16:08:25.44;0.00:01:41:812;-0.62;0.34;0.71;0.2386;-0.14;0.07838;0.1609;75.38;22.54;95.23;67.44;67.24;0.2386;0.2273;0.01137;-6.223;-6.435;-19.441;0.19;64.03;
2023-04-18 16:08:25.69;0.00:01:42:060;-0.62;0.34;0.71;0.2386;-0.14;0.07841;0.161;75.38;22.54;95.26;67.46;67.26;0.2386;0.2273;0.0113;-6.224;-6.434;-19.470;0.19;64.03;
2023-04-18 16:08:25.94;0.00:01:42:307;-0.62;0.35;0.71;0.2385;-0.14;0.07841;0.1609;75.37;22.54;95.26;67.45;67.27;0.2385;0.2272;0.01132;-6.225;-6.436;-19.463;0.19;64.02;
2023-04-18 16:08:26.19;0.00:01:42:559;-0.62;0.34;0.71;0.2385;-0.14;0.07833;0.1609;75.38;22.54;95.24;67.44;67.24;0.2385;0.2271;0.01136;-6.225;-6.437;-19.445;0.19;64.03;
2023-04-18 16:08:26.44;0.00:01:42:810;-0.62;0.34;0.71;0.2385;-0.14;0.0783;0.1608;75.39;22.54;95.23;67.43;67.25;0.2385;0.2271;0.01137;-6.226;-6.438;-19.442;0.19;64.03;
2023-04-18 16:08:26.69;0.00:01:43:059;-0.62;0.34;0.71;0.2385;-0.1399;0.07832;0.1608;75.38;22.54;95.23;67.44;67.24;0.2385;0.2271;0.01138;-6.225;-6.438;-19.440;0.19;64.03;
2023-04-18 16:08:26.94;0.00:01:43:309;-0.62;0.34;0.71;0.2385;-0.1399;0.0783;0.1609;75.38;22.55;95.23;67.45;67.23;0.2385;0.2271;0.01137;-6.225;-6.438;-19.441;0.19;64.04;
2023-04-18 16:08:27.19;0.00:01:43:561;-0.62;0.34;0.71;0.2385;-0.1399;0.07828;0.1608;75.39;22.54;95.21;67.42;67.23;0.2385;0.2271;0.01142;-6.226;-6.439;-19.425;0.19;64.04;
2023-04-18 16:08:27.44;0.00:01:43:809;-0.62;0.34;0.71;0.2385;-0.1399;0.07833;0.1609;75.38;22.55;95.25;67.46;67.24;0.2385;0.2272;0.01134;-6.225;-6.437;-19.456;0.19;64.04;
2023-04-18 16:08:27.69;0.00:01:44:058;-0.62;0.34;0.71;0.2386;-0.1399;0.07835;0.161;75.38;22.55;95.24;67.47;67.22;0.2386;0.2272;0.01135;-6.224;-6.435;-19.451;0.19;64.05;
2023-04-18 16:08:27.94;0.00:01:44:307;-0.62;0.34;0.71;0.2385;-0.14;0.07835;0.1609;75.38;22.55;95.24;67.45;67.24;0.2385;0.2272;0.01135;-6.224;-6.436;-19.449;0.19;64.04;
2023-04-18 16:08:28.19;0.00:01:44:554;-0.62;0.34;0.71;0.2385;-0.14;0.07835;0.1609;75.38;22.54;95.23;67.43;67.24;0.2385;0.2272;0.01138;-6.225;-6.437;-19.439;0.19;64.03;
2023-04-18 16:08:28.44;0.00:01:44:805;-0.62;0.34;0.71;0.2386;-0.14;0.07831;0.1609;75.39;22.54;95.22;67.43;67.23;0.2386;0.2271;0.01141;-6.224;-6.437;-19.428;0.19;64.04;
2023-04-18 16:08:28.69;0.00:01:45:056;-0.62;0.34;0.71;0.2386;-0.1399;0.07833;0.1609;75.38;22.55;95.22;67.44;67.22;0.2386;0.2272;0.01141;-6.224;-6.437;-19.428;0.19;64.04;
2023-04-18 16:08:28.94;0.00:01:45:310;-0.62;0.34;0.71;0.2386;-0.1399;0.07834;0.161;75.38;22.56;95.23;67.47;67.20;0.2386;0.2272;0.01138;-6.223;-6.435;-19.438;0.19;64.05;
2023-04-18 16:08:29.19;0.00:01:45:557;-0.62;0.34;0.71;0.2385;-0.1399;0.07829;0.1609;75.39;22.55;95.24;67.47;67.22;0.2385;0.2272;0.01137;-6.224;-6.436;-19.444;0.19;64.06;
2023-04-18 16:08:29.44;0.00:01:45:807;-0.62;0.34;0.71;0.2385;-0.1399;0.07827;0.1609;75.39;22.56;95.22;67.46;67.20;0.2385;0.2271;0.01141;-6.224;-6.437;-19.429;0.19;64.06;
2023-04-18 16:08:29.69;0.00:01:46:056;-0.62;0.34;0.71;0.2385;-0.1399;0.07829;0.1609;75.38;22.56;95.23;67.47;67.21;0.2385;0.2272;0.01138;-6.224;-6.437;-19.439;0.19;64.06;
2023-04-18 16:08:29.95;0.00:01:46:322;-0.62;0.34;0.71;0.2385;-0.1399;0.07825;0.1608;75.39;22.55;95.24;67.45;67.23;0.2385;0.2271;0.01136;-6.226;-6.438;-19.446;0.19;64.06;
2023-04-18 16:08:30.20;0.00:01:46:571;-0.62;0.34;0.71;0.2385;-0.1399;0.0783;0.1608;75.38;22.55;95.23;67.45;67.23;0.2385;0.2271;0.01136;-6.226;-6.438;-19.445;0.19;64.04;
2023-04-18 16:08:30.45;0.00:01:46:820;-0.62;0.34;0.71;0.2385;-0.1398;0.07833;0.1609;75.37;22.55;95.22;67.46;67.20;0.2385;0.2271;0.0114;-6.225;-6.438;-19.431;0.19;64.04;
2023-04-18 16:08:30.70;0.00:01:47:071;-0.62;0.34;0.71;0.2383;-0.1399;0.07829;0.1608;75.38;22.54;95.25;67.45;67.25;0.2383;0.227;0.01133;-6.228;-6.439;-19.457;0.19;64.04;
2023-04-18 16:08:30.95;0.00:01:47:322;-0.62;0.34;0.71;0.2383;-0.1398;0.07822;0.1607;75.39;22.55;95.24;67.45;67.24;0.2383;0.2269;0.01135;-6.229;-6.441;-19.449;0.19;64.05;
2023-04-18 16:08:31.22;0.00:01:47:588;-0.62;0.34;0.71;0.2383;-0.1398;0.07826;0.1608;75.38;22.55;95.25;67.47;67.23;0.2383;0.227;0.01133;-6.228;-6.440;-19.459;0.19;64.05;
2023-04-18 16:08:31.47;0.00:01:47:838;-0.62;0.34;0.71;0.2384;-0.1398;0.07823;0.1608;75.39;22.56;95.24;67.47;67.21;0.2384;0.227;0.01135;-6.228;-6.440;-19.448;0.19;64.06;
2023-04-18 16:08:31.72;0.00:01:48:087;-0.62;0.34;0.71;0.2384;-0.1398;0.0782;0.1608;75.39;22.55;95.23;67.46;67.21;0.2384;0.227;0.01138;-6.228;-6.440;-19.439;0.19;64.06;
2023-04-18 16:08:31.97;0.00:01:48:338;-0.62;0.34;0.71;0.2384;-0.1398;0.07823;0.1609;75.39;22.56;95.22;67.47;67.19;0.2384;0.227;0.01139;-6.226;-6.439;-19.436;0.19;64.07;
2023-04-18 16:08:32.22;0.00:01:48:588;-0.62;0.34;0.71;0.2384;-0.1398;0.07825;0.1609;75.38;22.56;95.23;67.48;67.20;0.2384;0.2271;0.01137;-6.226;-6.438;-19.444;0.19;64.06;
2023-04-18 16:08:32.47;0.00:01:48:837;-0.62;0.34;0.71;0.2385;-0.1398;0.07824;0.1609;75.39;22.55;95.21;67.45;67.19;0.2385;0.227;0.01142;-6.226;-6.439;-19.422;0.19;64.06;
2023-04-18 16:08:32.72;0.00:01:49:085;-0.62;0.34;0.71;0.2385;-0.1399;0.07827;0.1609;75.38;22.56;95.23;67.47;67.20;0.2385;0.2271;0.01138;-6.225;-6.437;-19.439;0.19;64.06;
2023-04-18 16:08:32.97;0.00:01:49:336;-0.62;0.34;0.71;0.2385;-0.1399;0.07829;0.1609;75.38;22.55;95.23;67.46;67.22;0.2385;0.2271;0.01137;-6.226;-6.438;-19.443;0.19;64.05;
2023-04-18 16:08:33.22;0.00:01:49:586;-0.62;0.34;0.71;0.2386;-0.1399;0.07827;0.1609;75.38;22.56;95.22;67.47;67.19;0.2386;0.2271;0.01141;-6.224;-6.437;-19.425;0.19;64.06;
2023-04-18 16:08:33.50;0.00:01:49:867;-0.62;0.34;0.71;0.2385;-0.1399;0.07827;0.1609;75.39;22.56;95.23;67.47;67.21;0.2385;0.2272;0.01137;-6.224;-6.436;-19.443;0.19;64.07;
