Device : ;PAX1000IR2/M
Serial Number : ;M00533422
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;2 revolutions for one measurement, 512 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-04-18 16:09:12.94;0.00:00:00:257;0.87;-0.36;0.34;0.2272;0.1951;-0.08005;0.07706;-11.16;10.04;98.83;33.92;92.82;0.2272;0.2245;0.002665;-6.437;-6.488;-25.744;0.93;136.09;
2023-04-18 16:09:13.19;0.00:00:00:508;0.87;-0.36;0.34;0.2271;0.195;-0.08002;0.07711;-11.15;10.05;98.83;33.95;92.82;0.2271;0.2245;0.00266;-6.437;-6.488;-25.752;0.93;136.06;
2023-04-18 16:09:13.44;0.00:00:00:757;0.87;-0.36;0.34;0.2271;0.195;-0.08006;0.0771;-11.16;10.04;98.84;33.94;92.82;0.2271;0.2245;0.002645;-6.437;-6.488;-25.776;0.93;136.08;
2023-04-18 16:09:13.69;0.00:00:01:009;0.87;-0.36;0.34;0.2271;0.195;-0.07999;0.07711;-11.15;10.05;98.83;33.95;92.81;0.2271;0.2244;0.002667;-6.438;-6.489;-25.740;0.93;136.05;
2023-04-18 16:09:13.94;0.00:00:01:259;0.87;-0.36;0.34;0.2271;0.195;-0.07992;0.07715;-11.15;10.06;98.82;33.98;92.79;0.2271;0.2244;0.002679;-6.439;-6.490;-25.720;0.93;136.01;
2023-04-18 16:09:14.19;0.00:00:01:510;0.87;-0.36;0.34;0.227;0.1949;-0.07994;0.07714;-11.15;10.06;98.82;33.98;92.80;0.227;0.2243;0.002668;-6.440;-6.491;-25.737;0.93;136.02;
2023-04-18 16:09:14.45;0.00:00:01:764;0.87;-0.36;0.34;0.2269;0.1948;-0.0799;0.07714;-11.15;10.06;98.83;34.00;92.80;0.2269;0.2243;0.002657;-6.441;-6.493;-25.756;0.93;136.01;
2023-04-18 16:09:14.70;0.00:00:02:017;0.87;-0.36;0.34;0.2269;0.1948;-0.07987;0.0771;-11.15;10.06;98.82;33.99;92.80;0.2269;0.2242;0.002668;-6.443;-6.494;-25.738;0.93;136.01;
2023-04-18 16:09:14.95;0.00:00:02:268;0.88;-0.35;0.33;0.2265;0.1962;-0.07879;0.07415;-10.94;9.66;98.93;32.74;93.36;0.2265;0.2241;0.002421;-6.450;-6.496;-26.160;0.94;136.74;
2023-04-18 16:09:15.20;0.00:00:02:517;0.88;-0.35;0.32;0.2268;0.1974;-0.07785;0.07254;-10.76;9.44;98.88;31.99;93.56;0.2268;0.2243;0.002537;-6.444;-6.493;-25.957;0.94;137.02;
2023-04-18 16:09:15.45;0.00:00:02:770;0.88;-0.35;0.32;0.2268;0.1974;-0.07778;0.07253;-10.75;9.44;98.87;31.98;93.56;0.2268;0.2242;0.002561;-6.444;-6.493;-25.916;0.94;137.00;
2023-04-18 16:09:15.70;0.00:00:03:022;0.90;-0.33;0.28;0.2268;0.2021;-0.07392;0.0638;-10.04;8.26;98.97;28.13;94.89;0.2268;0.2245;0.002336;-6.443;-6.488;-26.315;0.95;139.20;
2023-04-18 16:09:15.96;0.00:00:03:274;0.90;-0.33;0.28;0.2269;0.2022;-0.07401;0.06382;-10.05;8.25;98.99;28.13;94.91;0.2269;0.2246;0.002283;-6.442;-6.486;-26.416;0.95;139.23;
2023-04-18 16:09:16.21;0.00:00:03:525;0.91;-0.32;0.26;0.2268;0.2054;-0.07089;0.05746;-9.52;7.41;99.10;25.34;95.81;0.2268;0.2247;0.002043;-6.444;-6.483;-26.897;0.96;140.97;
2023-04-18 16:09:16.46;0.00:00:03:782;0.91;-0.31;0.25;0.2269;0.2055;-0.07063;0.05718;-9.48;7.37;99.05;25.21;95.79;0.2269;0.2247;0.00215;-6.442;-6.484;-26.675;0.96;141.00;
2023-04-18 16:09:16.72;0.00:00:04:042;0.92;-0.31;0.24;0.2266;0.2068;-0.06921;0.05415;-9.25;6.97;99.14;23.90;96.22;0.2266;0.2247;0.001947;-6.447;-6.485;-27.107;0.96;141.96;
2023-04-18 16:09:16.98;0.00:00:04:293;0.92;-0.30;0.23;0.2267;0.2076;-0.06796;0.05241;-9.06;6.75;99.08;23.12;96.35;0.2267;0.2246;0.002076;-6.445;-6.485;-26.828;0.96;142.36;
2023-04-18 16:09:17.23;0.00:00:04:544;0.92;-0.30;0.23;0.2267;0.2076;-0.06793;0.05239;-9.06;6.74;99.09;23.11;96.36;0.2267;0.2247;0.002054;-6.445;-6.485;-26.875;0.96;142.36;
2023-04-18 16:09:17.48;0.00:00:04:798;0.93;-0.29;0.21;0.2267;0.21;-0.06486;0.04709;-8.58;6.05;99.15;20.77;96.95;0.2267;0.2248;0.001929;-6.446;-6.483;-27.146;0.97;144.02;
2023-04-18 16:09:17.73;0.00:00:05:049;0.93;-0.29;0.21;0.2266;0.2099;-0.06491;0.04708;-8.59;6.05;99.14;20.77;96.94;0.2266;0.2247;0.001943;-6.447;-6.484;-27.114;0.97;144.05;
2023-04-18 16:09:17.98;0.00:00:05:302;0.95;-0.27;0.18;0.2267;0.2126;-0.06116;0.04074;-8.03;5.22;99.21;17.97;97.57;0.2267;0.2249;0.001786;-6.445;-6.480;-27.481;0.97;146.33;
2023-04-18 16:09:18.23;0.00:00:05:552;0.95;-0.27;0.18;0.2267;0.2126;-0.06116;0.04074;-8.03;5.22;99.21;17.97;97.57;0.2267;0.2249;0.00179;-6.446;-6.480;-27.472;0.97;146.33;
2023-04-18 16:09:18.49;0.00:00:05:810;0.95;-0.27;0.18;0.2266;0.2126;-0.06113;0.04028;-8.02;5.16;99.26;17.78;97.66;0.2266;0.2249;0.001675;-6.448;-6.480;-27.761;0.97;146.62;
2023-04-18 16:09:18.75;0.00:00:06:070;0.95;-0.26;0.16;0.2268;0.2143;-0.0583;0.03605;-7.61;4.61;99.24;15.90;97.95;0.2268;0.225;0.001732;-6.445;-6.478;-27.615;0.98;148.27;
2023-04-18 16:09:19.01;0.00:00:06:323;0.95;-0.26;0.16;0.2268;0.2144;-0.05824;0.03609;-7.60;4.61;99.24;15.91;97.96;0.2268;0.2251;0.001723;-6.443;-6.476;-27.636;0.98;148.22;
2023-04-18 16:09:19.26;0.00:00:06:573;0.96;-0.24;0.12;0.2268;0.2171;-0.05318;0.02799;-6.88;3.57;99.28;12.34;98.51;0.2268;0.2252;0.001624;-6.443;-6.474;-27.893;0.98;152.24;
2023-04-18 16:09:19.50;0.00:00:06:822;0.96;-0.24;0.12;0.2269;0.2172;-0.05323;0.02801;-6.89;3.57;99.30;12.34;98.53;0.2269;0.2254;0.001582;-6.441;-6.471;-28.008;0.98;152.25;
2023-04-18 16:09:19.76;0.00:00:07:074;0.97;-0.22;0.10;0.2268;0.2188;-0.04921;0.02161;-6.34;2.75;99.32;9.53;98.86;0.2268;0.2253;0.001541;-6.443;-6.472;-28.121;0.99;156.29;
2023-04-18 16:09:20.01;0.00:00:07:323;0.97;-0.22;0.10;0.2269;0.2189;-0.04921;0.02161;-6.33;2.75;99.34;9.52;98.89;0.2269;0.2254;0.001489;-6.441;-6.470;-28.272;0.99;156.30;
2023-04-18 16:09:20.26;0.00:00:07:575;0.97;-0.22;0.10;0.227;0.219;-0.04914;0.0216;-6.32;2.75;99.34;9.52;98.89;0.227;0.2255;0.001492;-6.440;-6.469;-28.261;0.99;156.28;
2023-04-18 16:09:20.51;0.00:00:07:823;0.98;-0.20;0.06;0.227;0.2207;-0.04438;0.01425;-5.68;1.81;99.36;6.28;99.16;0.227;0.2256;0.001452;-6.439;-6.467;-28.379;0.99;162.20;
2023-04-18 16:09:20.79;0.00:00:08:112;0.98;-0.20;0.06;0.2272;0.2209;-0.0444;0.01427;-5.68;1.81;99.39;6.28;99.19;0.2272;0.2258;0.001397;-6.437;-6.464;-28.549;0.99;162.18;
2023-04-18 16:09:21.04;0.00:00:08:361;0.98;-0.18;0.03;0.2272;0.2222;-0.04005;0.007831;-5.11;0.99;99.42;3.45;99.36;0.2272;0.2259;0.001309;-6.436;-6.461;-28.831;0.99;168.94;
2023-04-18 16:09:21.29;0.00:00:08:612;0.98;-0.18;0.03;0.227;0.222;-0.04001;0.007825;-5.11;0.99;99.41;3.45;99.35;0.227;0.2257;0.001333;-6.439;-6.465;-28.753;0.99;168.93;
2023-04-18 16:09:21.55;0.00:00:08:866;0.99;-0.16;0.01;0.2269;0.2225;-0.03636;0.002943;-4.64;0.37;99.39;1.30;99.38;0.2269;0.2255;0.001392;-6.442;-6.469;-28.565;0.99;175.37;
2023-04-18 16:09:21.80;0.00:00:09:116;0.99;-0.16;0.01;0.227;0.2227;-0.03664;0.002964;-4.67;0.38;99.44;1.31;99.43;0.227;0.2257;0.001269;-6.440;-6.465;-28.966;0.99;175.37;
2023-04-18 16:09:22.05;0.00:00:09:365;0.99;-0.16;0.01;0.2269;0.2226;-0.03657;0.002942;-4.67;0.37;99.43;1.30;99.42;0.2269;0.2256;0.001303;-6.442;-6.467;-28.852;0.99;175.40;
2023-04-18 16:09:22.30;0.00:00:09:617;0.99;-0.15;-0.01;0.227;0.2233;-0.03304;-0.001987;-4.21;-0.25;99.44;0.88;99.44;0.227;0.2257;0.001261;-6.440;-6.464;-28.993;0.99;-176.56;
2023-04-18 16:09:22.55;0.00:00:09:865;0.99;-0.15;-0.01;0.227;0.2234;-0.03307;-0.001967;-4.21;-0.25;99.45;0.87;99.45;0.227;0.2258;0.001246;-6.439;-6.463;-29.044;0.99;-176.60;
2023-04-18 16:09:22.80;0.00:00:10:119;0.99;-0.12;-0.04;0.2269;0.2237;-0.02809;-0.009044;-3.58;-1.15;99.44;3.99;99.36;0.2269;0.2256;0.001269;-6.442;-6.466;-28.964;1.00;-162.15;
2023-04-18 16:09:23.05;0.00:00:10:367;0.99;-0.12;-0.04;0.2271;0.2239;-0.02798;-0.009101;-3.56;-1.15;99.46;4.01;99.38;0.2271;0.2259;0.001228;-6.438;-6.461;-29.109;1.00;-161.98;
2023-04-18 16:09:23.30;0.00:00:10:620;0.99;-0.12;-0.05;0.2268;0.2237;-0.02695;-0.01069;-3.43;-1.36;99.47;4.71;99.36;0.2268;0.2256;0.001197;-6.444;-6.467;-29.220;1.00;-158.36;
2023-04-18 16:09:23.55;0.00:00:10:871;0.99;-0.11;-0.06;0.2272;0.2243;-0.02438;-0.014;-3.10;-1.78;99.48;6.16;99.29;0.2272;0.226;0.001183;-6.436;-6.458;-29.271;1.00;-150.13;
2023-04-18 16:09:23.80;0.00:00:11:121;0.99;-0.11;-0.06;0.2272;0.2243;-0.02436;-0.01397;-3.10;-1.77;99.47;6.15;99.28;0.2272;0.226;0.001198;-6.435;-6.458;-29.216;1.00;-150.16;
2023-04-18 16:09:24.06;0.00:00:11:374;0.99;-0.08;-0.09;0.2273;0.2243;-0.01847;-0.02122;-2.35;-2.69;99.47;9.33;99.04;0.2273;0.2261;0.001195;-6.434;-6.457;-29.226;1.00;-131.04;
2023-04-18 16:09:24.31;0.00:00:11:626;0.99;-0.08;-0.09;0.2273;0.2243;-0.01853;-0.02123;-2.36;-2.69;99.48;9.34;99.04;0.2273;0.2261;0.00119;-6.435;-6.458;-29.246;1.00;-131.12;
2023-04-18 16:09:24.56;0.00:00:11:879;0.99;-0.06;-0.12;0.2273;0.224;-0.01399;-0.02684;-1.79;-3.41;99.47;11.81;98.77;0.2273;0.2261;0.001205;-6.434;-6.457;-29.191;1.00;-117.54;
2023-04-18 16:09:24.81;0.00:00:12:128;0.99;-0.06;-0.12;0.2273;0.2241;-0.01406;-0.02684;-1.80;-3.41;99.48;11.81;98.78;0.2273;0.2261;0.001182;-6.434;-6.457;-29.275;1.00;-117.65;
2023-04-18 16:09:25.07;0.00:00:12:384;0.99;-0.06;-0.12;0.2269;0.2236;-0.01316;-0.02787;-1.68;-3.55;99.45;12.28;98.69;0.2269;0.2257;0.001241;-6.442;-6.465;-29.063;1.00;-115.28;
2023-04-18 16:09:25.32;0.00:00:12:635;0.99;-0.04;-0.14;0.2273;0.2236;-0.009651;-0.03208;-1.24;-4.08;99.48;14.12;98.47;0.2273;0.2261;0.001181;-6.434;-6.457;-29.276;0.99;-106.74;
2023-04-18 16:09:25.57;0.00:00:12:886;0.99;-0.04;-0.14;0.2272;0.2235;-0.009618;-0.03205;-1.23;-4.08;99.48;14.11;98.47;0.2272;0.226;0.001187;-6.435;-6.458;-29.255;0.99;-106.70;
2023-04-18 16:09:25.82;0.00:00:13:138;0.99;-0.02;-0.17;0.2272;0.2226;-0.003975;-0.03857;-0.51;-4.91;99.46;16.98;98.00;0.2272;0.226;0.001233;-6.436;-6.460;-29.091;0.99;-95.88;
2023-04-18 16:09:26.07;0.00:00:13:388;0.99;-0.02;-0.17;0.2271;0.2225;-0.003971;-0.03848;-0.51;-4.91;99.46;16.95;98.01;0.2271;0.2259;0.001223;-6.438;-6.462;-29.126;0.99;-95.89;
2023-04-18 16:09:26.32;0.00:00:13:640;0.98;0.00;-0.19;0.2272;0.2216;0.0008748;-0.04387;0.11;-5.60;99.45;19.31;97.56;0.2272;0.2259;0.001242;-6.437;-6.460;-29.060;0.99;-88.86;
2023-04-18 16:09:26.62;0.00:00:13:942;0.98;0.00;-0.19;0.2271;0.2215;0.000789;-0.04389;0.10;-5.60;99.44;19.32;97.54;0.2271;0.2258;0.001279;-6.437;-6.462;-28.931;0.99;-88.97;
2023-04-18 16:09:26.87;0.00:00:14:190;0.98;0.02;-0.21;0.227;0.2204;0.004567;-0.04812;0.59;-6.16;99.40;21.20;97.11;0.227;0.2256;0.001365;-6.440;-6.466;-28.649;0.99;-84.58;
2023-04-18 16:09:27.13;0.00:00:14:444;0.98;0.02;-0.21;0.2274;0.2208;0.004791;-0.0485;0.62;-6.19;99.43;21.33;97.11;0.2274;0.2261;0.001297;-6.432;-6.457;-28.870;0.99;-84.36;
2023-04-18 16:09:27.38;0.00:00:14:695;0.98;0.02;-0.21;0.2275;0.2209;0.004825;-0.04853;0.63;-6.19;99.43;21.33;97.11;0.2275;0.2262;0.0013;-6.430;-6.455;-28.861;0.99;-84.32;
2023-04-18 16:09:27.63;0.00:00:14:951;0.97;0.05;-0.25;0.2276;0.2189;0.01086;-0.0559;1.42;-7.15;99.37;24.56;96.29;0.2276;0.2262;0.001433;-6.428;-6.456;-28.437;0.98;-79.01;
2023-04-18 16:09:27.90;0.00:00:15:219;0.97;0.05;-0.25;0.2277;0.2191;0.01085;-0.05588;1.42;-7.15;99.39;24.54;96.31;0.2277;0.2263;0.001385;-6.426;-6.453;-28.587;0.98;-79.02;
2023-04-18 16:09:28.15;0.00:00:15:469;0.96;0.07;-0.27;0.2278;0.2175;0.01502;-0.06084;1.98;-7.80;99.35;26.71;95.69;0.2278;0.2263;0.001479;-6.425;-6.453;-28.300;0.98;-76.13;
2023-04-18 16:09:28.40;0.00:00:15:718;0.96;0.07;-0.27;0.2278;0.2175;0.01497;-0.06078;1.97;-7.79;99.35;26.68;95.70;0.2278;0.2263;0.001478;-6.425;-6.453;-28.303;0.98;-76.16;
2023-04-18 16:09:28.65;0.00:00:15:970;0.96;0.07;-0.28;0.2273;0.2161;0.0165;-0.06261;2.18;-8.06;99.26;27.55;95.36;0.2273;0.2256;0.001674;-6.435;-6.467;-27.763;0.98;-75.24;
2023-04-18 16:09:28.91;0.00:00:16:223;0.95;0.09;-0.29;0.2279;0.2157;0.01936;-0.06577;2.56;-8.45;99.33;28.86;95.05;0.2279;0.2264;0.001525;-6.423;-6.452;-28.168;0.98;-73.60;
2023-04-18 16:09:29.16;0.00:00:16:473;0.95;0.09;-0.29;0.2278;0.2156;0.01941;-0.06577;2.57;-8.45;99.32;28.87;95.03;0.2278;0.2263;0.001545;-6.424;-6.454;-28.110;0.98;-73.56;
2023-04-18 16:09:29.41;0.00:00:16:725;0.94;0.10;-0.31;0.2279;0.2135;0.02335;-0.07105;3.12;-9.15;99.26;31.18;94.23;0.2279;0.2262;0.00169;-6.423;-6.455;-27.721;0.97;-71.81;
2023-04-18 16:09:29.66;0.00:00:16:976;0.94;0.10;-0.31;0.2279;0.2136;0.02334;-0.07106;3.12;-9.15;99.27;31.18;94.25;0.2279;0.2263;0.001657;-6.422;-6.454;-27.807;0.97;-71.82;
2023-04-18 16:09:29.91;0.00:00:17:231;0.93;0.13;-0.34;0.228;0.211;0.02844;-0.07678;3.84;-9.92;99.23;33.67;93.35;0.228;0.2263;0.001747;-6.420;-6.453;-27.576;0.97;-69.68;
2023-04-18 16:09:30.16;0.00:00:17:478;0.93;0.13;-0.34;0.228;0.2109;0.0283;-0.07672;3.82;-9.91;99.22;33.65;93.34;0.228;0.2262;0.001772;-6.421;-6.455;-27.515;0.97;-69.75;
2023-04-18 16:09:30.41;0.00:00:17:730;0.93;0.12;-0.34;0.2279;0.2109;0.02825;-0.07664;3.82;-9.91;99.21;33.62;93.34;0.2279;0.2261;0.001795;-6.422;-6.456;-27.458;0.97;-69.76;
2023-04-18 16:09:30.67;0.00:00:17:983;0.92;0.15;-0.36;0.2279;0.208;0.03286;-0.08201;4.49;-10.64;99.16;35.98;92.40;0.2279;0.226;0.00192;-6.422;-6.458;-27.168;0.96;-68.16;
2023-04-18 16:09:30.92;0.00:00:18:234;0.92;0.15;-0.36;0.228;0.2081;0.0329;-0.08196;4.49;-10.63;99.18;35.95;92.43;0.228;0.2261;0.001872;-6.421;-6.457;-27.276;0.96;-68.13;
2023-04-18 16:09:31.17;0.00:00:18:485;0.91;0.16;-0.38;0.228;0.2056;0.03673;-0.0863;5.06;-11.22;99.13;37.85;91.62;0.228;0.226;0.00199;-6.421;-6.459;-27.010;0.95;-66.94;
2023-04-18 16:09:31.42;0.00:00:18:736;0.91;0.16;-0.38;0.2279;0.2055;0.03667;-0.08624;5.06;-11.22;99.12;37.84;91.61;0.2279;0.2259;0.002017;-6.422;-6.461;-26.954;0.95;-66.96;
2023-04-18 16:09:31.67;0.00:00:18:988;0.90;0.18;-0.40;0.2278;0.2025;0.04036;-0.09089;5.64;-11.88;99.04;39.90;90.65;0.2278;0.2256;0.002188;-6.425;-6.467;-26.599;0.95;-66.06;
2023-04-18 16:09:31.92;0.00:00:19:238;0.90;0.18;-0.40;0.228;0.2027;0.04038;-0.09102;5.63;-11.88;99.06;39.93;90.66;0.228;0.2258;0.002135;-6.421;-6.462;-26.707;0.95;-66.07;
2023-04-18 16:09:32.17;0.00:00:19:488;0.89;0.18;-0.41;0.2276;0.2012;0.04135;-0.09237;5.81;-12.11;98.97;40.59;90.26;0.2276;0.2252;0.002351;-6.428;-6.474;-26.287;0.95;-65.88;
2023-04-18 16:09:32.42;0.00:00:19:739;0.89;0.19;-0.42;0.228;0.2005;0.04304;-0.09453;6.06;-12.38;99.03;41.46;89.93;0.228;0.2258;0.002218;-6.421;-6.463;-26.541;0.94;-65.52;
2023-04-18 16:09:32.67;0.00:00:19:989;0.89;0.19;-0.42;0.228;0.2005;0.04301;-0.09452;6.06;-12.38;99.02;41.46;89.92;0.228;0.2258;0.002237;-6.421;-6.464;-26.504;0.94;-65.53;
2023-04-18 16:09:32.93;0.00:00:20:243;0.87;0.21;-0.45;0.2281;0.1959;0.04811;-0.1011;6.90;-13.30;98.92;44.30;88.44;0.2281;0.2256;0.002475;-6.419;-6.466;-26.065;0.93;-64.54;
2023-04-18 16:09:33.17;0.00:00:20:491;0.87;0.21;-0.45;0.2282;0.1961;0.04812;-0.101;6.89;-13.29;98.93;44.28;88.47;0.2282;0.2258;0.002431;-6.417;-6.463;-26.143;0.93;-64.53;
2023-04-18 16:09:33.42;0.00:00:20:742;0.86;0.22;-0.46;0.2283;0.1946;0.0498;-0.1031;7.18;-13.59;98.91;45.18;87.99;0.2283;0.2258;0.002492;-6.415;-6.463;-26.034;0.93;-64.22;
2023-04-18 16:09:33.68;0.00:00:20:993;0.86;0.22;-0.46;0.2282;0.1945;0.04983;-0.1031;7.18;-13.59;98.90;45.16;87.98;0.2282;0.2257;0.002512;-6.416;-6.464;-26.000;0.93;-64.20;
2023-04-18 16:09:33.93;0.00:00:21:246;0.86;0.22;-0.46;0.2281;0.1938;0.0504;-0.1038;7.29;-13.71;98.86;45.51;87.76;0.2281;0.2255;0.002603;-6.418;-6.468;-25.846;0.93;-64.11;
2023-04-18 16:09:34.18;0.00:00:21:498;0.85;0.24;-0.48;0.2285;0.1911;0.05311;-0.108;7.77;-14.29;98.83;47.26;86.79;0.2285;0.2258;0.002677;-6.411;-6.462;-25.723;0.92;-63.82;
2023-04-18 16:09:34.43;0.00:00:21:747;0.85;0.24;-0.48;0.2284;0.1909;0.05318;-0.108;7.78;-14.29;98.82;47.27;86.78;0.2284;0.2257;0.002697;-6.413;-6.465;-25.691;0.92;-63.77;
2023-04-18 16:09:34.68;0.00:00:22:000;0.83;0.25;-0.49;0.2286;0.1884;0.05553;-0.1113;8.21;-14.77;98.77;48.71;85.93;0.2286;0.2258;0.002804;-6.409;-6.462;-25.522;0.92;-63.50;
2023-04-18 16:09:34.93;0.00:00:22:248;0.83;0.25;-0.49;0.2286;0.1884;0.05566;-0.1113;8.23;-14.77;98.78;48.69;85.95;0.2286;0.2258;0.002792;-6.410;-6.463;-25.540;0.92;-63.43;
2023-04-18 16:09:35.18;0.00:00:22:500;0.82;0.26;-0.51;0.2286;0.1856;0.05789;-0.1145;8.66;-15.25;98.70;50.10;85.03;0.2286;0.2256;0.00298;-6.409;-6.466;-25.258;0.91;-63.19;
2023-04-18 16:09:35.43;0.00:00:22:749;0.82;0.26;-0.51;0.2287;0.1857;0.05798;-0.1146;8.67;-15.25;98.73;50.09;85.08;0.2287;0.2258;0.002904;-6.407;-6.463;-25.370;0.91;-63.16;
2023-04-18 16:09:35.68;0.00:00:23:001;0.81;0.26;-0.52;0.2284;0.1833;0.05939;-0.1166;8.97;-15.59;98.61;51.04;84.38;0.2284;0.2252;0.003164;-6.413;-6.474;-24.998;0.91;-63.00;
2023-04-18 16:09:35.93;0.00:00:23:251;0.81;0.27;-0.52;0.2289;0.1829;0.06027;-0.1179;9.12;-15.74;98.67;51.53;84.15;0.2289;0.2258;0.003037;-6.404;-6.462;-25.175;0.91;-62.93;
2023-04-18 16:09:36.18;0.00:00:23:501;0.81;0.27;-0.52;0.2288;0.1829;0.06027;-0.1179;9.12;-15.74;98.67;51.52;84.15;0.2288;0.2258;0.003036;-6.405;-6.463;-25.177;0.91;-62.92;
2023-04-18 16:09:36.44;0.00:00:23:754;0.80;0.27;-0.53;0.2289;0.1804;0.06206;-0.1205;9.49;-16.14;98.62;52.67;83.38;0.2289;0.2257;0.003148;-6.404;-6.465;-25.020;0.90;-62.76;
2023-04-18 16:09:36.69;0.00:00:24:003;0.80;0.27;-0.53;0.2288;0.1804;0.06201;-0.1205;9.48;-16.14;98.62;52.66;83.38;0.2288;0.2256;0.003156;-6.405;-6.466;-25.008;0.90;-62.77;
2023-04-18 16:09:36.94;0.00:00:24:254;0.79;0.28;-0.55;0.2289;0.1774;0.06397;-0.1237;9.91;-16.64;98.55;54.07;82.40;0.2289;0.2256;0.003311;-6.404;-6.468;-24.800;0.89;-62.66;
2023-04-18 16:09:37.20;0.00:00:24:522;0.79;0.28;-0.55;0.229;0.1775;0.06401;-0.1239;9.92;-16.64;98.57;54.09;82.40;0.229;0.2257;0.003283;-6.402;-6.465;-24.837;0.89;-62.67;
2023-04-18 16:09:37.46;0.00:00:24:775;0.78;0.29;-0.55;0.2286;0.1759;0.06458;-0.1246;10.08;-16.81;98.47;54.53;82.00;0.2286;0.2251;0.003498;-6.410;-6.477;-24.562;0.89;-62.61;
2023-04-18 16:09:37.71;0.00:00:25:025;0.77;0.29;-0.56;0.2291;0.1742;0.06644;-0.1272;10.44;-17.15;98.51;55.51;81.38;0.2291;0.2257;0.003403;-6.400;-6.465;-24.681;0.89;-62.41;
2023-04-18 16:09:37.96;0.00:00:25:274;0.77;0.29;-0.56;0.229;0.1741;0.06635;-0.1271;10.43;-17.15;98.50;55.51;81.37;0.229;0.2256;0.003435;-6.401;-6.467;-24.641;0.89;-62.44;
2023-04-18 16:09:38.21;0.00:00:25:526;0.76;0.30;-0.58;0.229;0.1713;0.06805;-0.1298;10.84;-17.58;98.44;56.69;80.48;0.229;0.2254;0.00357;-6.402;-6.470;-24.473;0.88;-62.34;
2023-04-18 16:09:38.46;0.00:00:25:777;0.76;0.30;-0.58;0.2292;0.1715;0.06812;-0.1298;10.83;-17.56;98.46;56.64;80.54;0.2292;0.2256;0.003527;-6.399;-6.466;-24.526;0.88;-62.31;
2023-04-18 16:09:38.71;0.00:00:26:030;0.75;0.31;-0.59;0.2291;0.1688;0.0696;-0.1322;11.20;-17.95;98.39;57.70;79.70;0.2291;0.2254;0.003678;-6.400;-6.471;-24.344;0.87;-62.23;
2023-04-18 16:09:38.96;0.00:00:26:278;0.75;0.31;-0.59;0.2292;0.1689;0.06958;-0.1322;11.19;-17.95;98.41;57.70;79.72;0.2292;0.2255;0.003645;-6.399;-6.468;-24.383;0.87;-62.24;
2023-04-18 16:09:39.21;0.00:00:26:532;0.75;0.31;-0.59;0.2291;0.1688;0.06965;-0.1322;11.21;-17.95;98.40;57.69;79.72;0.2291;0.2255;0.003663;-6.399;-6.469;-24.361;0.87;-62.21;
2023-04-18 16:09:39.50;0.00:00:26:813;0.73;0.32;-0.60;0.2293;0.165;0.07155;-0.1359;11.72;-18.54;98.34;59.29;78.46;0.2293;0.2255;0.003797;-6.397;-6.469;-24.206;0.87;-62.24;
2023-04-18 16:09:39.75;0.00:00:27:064;0.73;0.32;-0.60;0.2293;0.1651;0.07145;-0.1359;11.70;-18.53;98.32;59.26;78.46;0.2293;0.2255;0.003845;-6.395;-6.469;-24.151;0.87;-62.27;
2023-04-18 16:09:40.00;0.00:00:27:318;0.72;0.32;-0.61;0.2293;0.1626;0.0727;-0.1382;12.05;-18.91;98.30;60.27;77.66;0.2293;0.2254;0.003895;-6.395;-6.470;-24.095;0.86;-62.26;
2023-04-18 16:09:40.25;0.00:00:27:568;0.72;0.32;-0.61;0.2294;0.1627;0.07261;-0.1382;12.02;-18.90;98.29;60.24;77.67;0.2294;0.2255;0.00392;-6.394;-6.469;-24.068;0.86;-62.28;
2023-04-18 16:09:40.50;0.00:00:27:820;0.71;0.33;-0.63;0.2294;0.1595;0.07352;-0.1412;12.38;-19.40;98.22;61.55;76.55;0.2294;0.2253;0.004076;-6.394;-6.472;-23.898;0.85;-62.49;
2023-04-18 16:09:40.75;0.00:00:28:069;0.71;0.33;-0.63;0.2295;0.1596;0.07347;-0.1412;12.36;-19.39;98.23;61.53;76.57;0.2295;0.2254;0.004066;-6.392;-6.470;-23.908;0.85;-62.51;
2023-04-18 16:09:41.00;0.00:00:28:320;0.71;0.33;-0.63;0.2294;0.1595;0.07335;-0.1412;12.35;-19.41;98.20;61.55;76.52;0.2294;0.2252;0.004124;-6.395;-6.473;-23.846;0.85;-62.54;
2023-04-18 16:09:41.25;0.00:00:28:572;0.70;0.33;-0.64;0.2295;0.1571;0.07428;-0.1434;12.65;-19.76;98.17;62.48;75.72;0.2295;0.2253;0.004196;-6.393;-6.473;-23.771;0.85;-62.61;
2023-04-18 16:09:41.50;0.00:00:28:820;0.70;0.33;-0.64;0.2294;0.157;0.07429;-0.1433;12.66;-19.76;98.17;62.47;75.73;0.2294;0.2252;0.004192;-6.395;-6.475;-23.776;0.85;-62.59;
